timestamp,title,seller_name,brand,description,initial_price,final_price,currency,availability,reviews_count,categories,asin,buybox_seller,number_of_sellers,root_bs_rank,answered_questions,domain,images_count,url,video_count,image_url,item_weight,rating,product_dimensions,seller_id,date_first_available,discount,model_number,manufacturer,department,plus_content,upc,video,top_review,variations,delivery,features,format,buybox_prices,parent_asin,input_asin,ingredients,origin_url,bought_past_month,is_available,root_bs_category,bs_category,bs_rank,badge,subcategory_rank,amazon_choice,images,product_details,prices_breakdown,country_of_origin
"2023-08-08 00:00:00.000","Saucony Men's Kinvara 13 Running Shoe","Orv███tor███","Saucony","When it comes to lightweight speed, nothing crushes the competition like the Kinvara. And this just so happens to be our lightest one yet. With more speed contouring and its signature flexible feel, it pushes you forward without holding anything back. These are the shoes you’ll do big things in.","null","""57.79""","USD","In Stock",702,"[""Clothing, Shoes & Jewelry"",""Men"",""Shoes"",""Athletic"",""Running"",""Road Running""]","B09NQJFRW6","Orva Stores",17,4502,0,"https://www.amazon.com/",6,"https://www.amazon.com/Saucony-Mens-Kinvara-Running-Shoe/dp/B09TBB46NL",1,"https://m.media-amazon.com/images/I/71QeGmahUnL._AC_UX500_.jpg","",4.6,"11 x 4 x 7 inches; 2.43 Pounds","A2NEM58BFPMEIL","February 17, 2022","","S20724-05","Saucony","mens",true,"",false,"I got the Saucony Men's Kinvara 13 Running Shoe, and I must say that it has exceeded my expectations in terms of comfort, lightness, fit, and stability. As an avid runner, finding the perfect pair of running shoes is crucial, and the Kinvara 13 has truly impressed me on all fronts.First and foremost, the comfort provided by these shoes is exceptional. The cushioning system employed by Saucony ensures a plush and responsive feel with every stride. The midsole strikes the perfect balance between softness and support, effectively absorbing impact while providing a springy sensation that propels me forward. Whether I'm embarking on a long-distance run or tackling high-intensity intervals, the Kinvara 13 keeps my feet comfortable and well-supported throughout the entire workout.One of the standout features of this shoe is its lightweight construction. The Kinvara 13 is incredibly light, allowing me to feel agile and swift during my runs. It feels like a natural extension of my feet as if I'm running barefoot while still benefiting from the necessary protection and stability. The shoe's lightweight nature significantly reduces fatigue and allows for a more efficient running experience.In terms of fit, Saucony has done an excellent job ensuring that the Kinvara 13 fits true to size. I didn't encounter any issues with sizing, and the shoes felt snug and secure from the moment I put them on. The upper mesh material is breathable and molds comfortably to the shape of my foot, providing a supportive yet flexible fit. This feature, coupled with the shoe's generous toe box, enhances overall comfort and prevents any discomfort or blistering during longer runs.Lastly, stability is a key attribute of Kinvara 13. The shoe features an updated outsole design with strategic rubber placements, delivering impressive traction and grip on various surfaces. I feel confident and in control, even when navigating challenging terrains or unpredictable weather conditions. The stability offered by these shoes has significantly improved my running experience and reduced the risk of potential injuries.Overall, I highly recommend the Saucony Men's Kinvara 13 Running Shoe to all runners seeking exceptional comfort, lightweight design, precise fit, and reliable stability. Saucony has once again delivered a top-notch product that caters to the needs of serious athletes and casual runners alike. With its remarkable performance and attention to detail, the Kinvara 13 has become my go-to choice for running shoes, and I am confident it will exceed your expectations as well.","[{""asin"":""B098PGQDPJ"",""name"":""7.5 Vizigld/Vizired""},{""asin"":""B0B15NF2NG"",""name"":""14 White/Black/Vizi""},{""asin"":""B09NQGLCGN"",""name"":""12.5 White/Blck/Vizi""},{""asin"":""B098PJCHNS"",""name"":""15 Vizigld/Vizired""},{""asin"":""B098PFQNP2"",""name"":""10.5 Blue Raz/Black""},{""asin"":""B098PJS8PN"",""name"":""12 Vizigld/Vizired""},{""asin"":""B09WPN1WJZ"",""name"":""14 Composite""},{""asin"":""B098PJS8PQ"",""name"":""7.5 Campfire Story""},{""asin"":""B0987TBH3T"",""name"":""7.5 Wide Black/Silver""},{""asin"":""B09NQHN8QD"",""name"":""10 White/Blck/Vizi""},{""asin"":""B09SNJTJ2R"",""name"":""8.5 White/Black/Vizi""},{""asin"":""B09NQGWK5R"",""name"":""10 Prospect Quartz""},{""asin"":""B098PHYBJ4"",""name"":""11 Alloy/Topaz""},{""asin"":""B098PKMZ97"",""name"":""11.5 Alloy/Topaz""},{""asin"":""B098PGDJ27"",""name"":""15 Campfire Story""},{""asin"":""B09NQGZHWW"",""name"":""15 Prospect Quartz""},{""asin"":""B098PGJFZK"",""name"":""7 Vizigld/Vizired""},{""asin"":""B09NQG9HJL"",""name"":""12.5 Prospect Quartz""},{""asin"":""B098PGKPK9"",""name"":""14 Alloy/Topaz""},{""asin"":""B09NQHGG34"",""name"":""11.5 Night Lite""},{""asin"":""B0987SQ1WN"",""name"":""12.5 Black/Silver""},{""asin"":""B09NQJKCF5"",""name"":""9.5 Mist/Black""},{""asin"":""B098PHT7B9"",""name"":""11.5 Vizigld/Vizired""},{""asin"":""B09SN3JHX9"",""name"":""10.5 White/Black/Vizi""},{""asin"":""B098PKDQ35"",""name"":""7 Campfire Story""},{""asin"":""B0987TBLJS"",""name"":""11.5 Black/Silver""},{""asin"":""B09WPSJPGQ"",""name"":""11 Cool Mint/Zest""},{""asin"":""B098PJDX97"",""name"":""9.5 Campfire Story""},{""asin"":""B0987T8M9W"",""name"":""12.5 Wide Black/Silver""},{""asin"":""B09SN6G4CM"",""name"":""9.5 WHITE/BLACK/VIZI""},{""asin"":""B096C7C33Y"",""name"":""10 Charcoal/Shade""},{""asin"":""B098PHHGT7"",""name"":""11 Vizigld/Vizired""},{""asin"":""B096BNCSDH"",""name"":""9 Charcoal/Shade""},{""asin"":""B0987TR3ZY"",""name"":""9.5 Black/Black/Black""},{""asin"":""B09NQJ8W3Y"",""name"":""10.5 Mist/Black""},{""asin"":""B09NQGVWNX"",""name"":""11.5 Mist/Black""},{""asin"":""B09NQJ8W49"",""name"":""12 Ocean/Gold""},{""asin"":""B09WPW568B"",""name"":""12 Cool Mint/Zest""},{""asin"":""B09NQJ77HX"",""name"":""7.5 Ocean/Gold""},{""asin"":""B098PKGP9Q"",""name"":""10 Vizigld/Vizired""},{""asin"":""B09WPC94KB"",""name"":""10.5 Cool Mint/Zest""},{""asin"":""B098PGFY8T"",""name"":""14 Campfire Story""},{""asin"":""B096CB5FHP"",""name"":""12 Charcoal/Shade""},{""asin"":""B09NQHNS1Z"",""name"":""9 Night Lite""},{""asin"":""B0987RSVCZ"",""name"":""13 Wide Black/Silver""},{""asin"":""B098PJ9BN7"",""name"":""8 Vizigld/Vizired""},{""asin"":""B09NQH9S1V"",""name"":""10.5 Ocean/Gold""},{""asin"":""B09NQJK5HV"",""name"":""15 Night Lite""},{""asin"":""B098PKGTS6"",""name"":""10.5 Vizigld/Vizired""},{""asin"":""B0987S7CVY"",""name"":""11 Wide Black/Silver""},{""asin"":""B09SN123XP"",""name"":""12.5 White/Black/Vizi""},{""asin"":""B0987T9VZ8"",""name"":""11.5 Wide Black/Silver""},{""asin"":""B098PJ584Y"",""name"":""13 Campfire Story""},{""asin"":""B098PGHQ2Q"",""name"":""11 Campfire Story""},{""asin"":""B098PJ584W"",""name"":""11.5 Blue Raz/Black""},{""asin"":""B09NQJK9XG"",""name"":""7.5 Prospect Quartz""},{""asin"":""B09WQ6Z241"",""name"":""9.5 Composite""},{""asin"":""B098PGQ9FM"",""name"":""11.5 Campfire Story""},{""asin"":""B09NQFQ1DN"",""name"":""10.5 White/Blck/Vizi""},{""asin"":""B0987VXR3X"",""name"":""8 Black/Silver""},{""asin"":""B09SN89G8T"",""name"":""12 White/Black/Vizi""},{""asin"":""B0987TZGH5"",""name"":""11.5 Black/Black/Black""},{""asin"":""B09NQJDZN1"",""name"":""8 White/Blck/Vizi""},{""asin"":""B09WPJVKQC"",""name"":""9 Composite""},{""asin"":""B09NQGQG3G"",""name"":""11.5 Ocean/Gold""},{""asin"":""B09WPN51YP"",""name"":""11.5 Cool Mint/Zest""},{""asin"":""B09NQJX761"",""name"":""8 Ocean/Gold""},{""asin"":""B09NQJFHSV"",""name"":""10 White/Sand""},{""asin"":""B09NQJHSSN"",""name"":""12 Mist/Black""},{""asin"":""B09NQGBXRS"",""name"":""13 Night Lite""},{""asin"":""B09NQH3R7T"",""name"":""12.5 Mist/Black""},{""asin"":""B09NQHYJ5K"",""name"":""9 Prospect Quartz""},{""asin"":""B09WPY35MV"",""name"":""10 Cool Mint/Zest""},{""asin"":""B0987T8VK3"",""name"":""14 Black/Silver""},{""asin"":""B0B15QJW32"",""name"":""15 White/Black/Vizi""},{""asin"":""B098PHT1RD"",""name"":""9 Vizigld/Vizired""},{""asin"":""B09NQHKGKB"",""name"":""13 Citron/Black""},{""asin"":""B09WPCHG9D"",""name"":""11 Composite""},{""asin"":""B098PFDV2T"",""name"":""12 Blue Raz/Black""},{""asin"":""B09NQHPJR4"",""name"":""14 Mist/Black""},{""asin"":""B09NQHS9WR"",""name"":""8 Mist/Black""},{""asin"":""B09SN6CWPQ"",""name"":""9 White/Black/Vizi""},{""asin"":""B098PH6V43"",""name"":""13 Blue Raz/Black""},{""asin"":""B09NQJFRW6"",""name"":""12 White/Blck/Vizi""},{""asin"":""B098PGT3BG"",""name"":""12 Campfire Story""},{""asin"":""B09NQHFPYS"",""name"":""11.5 White/Sand""},{""asin"":""B098PK5Z5S"",""name"":""7 Blue Raz/Black""},{""asin"":""B0987RGBL2"",""name"":""10 Black/Silver""},{""asin"":""B09SMWZ641"",""name"":""7 White/Black/Vizi""},{""asin"":""B09NQFF37F"",""name"":""12 Prospect Quartz""},{""asin"":""B09NQJGLFQ"",""name"":""11 White/Blck/Vizi""},{""asin"":""B0987S3RKB"",""name"":""12 Black/Black/Black""},{""asin"":""B09NQHC9D7"",""name"":""10 Mist/Black""},{""asin"":""B096BNXTTS"",""name"":""8.5 Charcoal/Shade""},{""asin"":""B098PGYT12"",""name"":""15 Blue Raz/Black""},{""asin"":""B09WPVY1L2"",""name"":""10.5 Composite""},{""asin"":""B0987TP86B"",""name"":""13 Black/Silver""},{""asin"":""B09NQHC9D9"",""name"":""11 Mist/Black""},{""asin"":""B096C8WZSZ"",""name"":""11 Charcoal/Shade""},{""asin"":""B0987VB9YS"",""name"":""9 Black/Silver""},{""asin"":""B09NQJ36VK"",""name"":""10 Ocean/Gold""},{""asin"":""B098PJ3PWJ"",""name"":""9 Campfire Story""},{""asin"":""B098PKJG33"",""name"":""10.5 Alloy/Topaz""},{""asin"":""B09WPQ6Y1J"",""name"":""8.5 Cool Mint/Zest""},{""asin"":""B09NQJM5G2"",""name"":""9 White/Blck/Vizi""},{""asin"":""B09NQHXXT7"",""name"":""9.5 Ocean/Gold""},{""asin"":""B0987TJNQC"",""name"":""7.5 Black/Black/Black""},{""asin"":""B098PJCCM7"",""name"":""10 Campfire Story""},{""asin"":""B0987RQNCM"",""name"":""10.5 Wide Black/Silver""},{""asin"":""B098PJ42Y1"",""name"":""9.5 Vizigld/Vizired""},{""asin"":""B09NQJHJVM"",""name"":""9.5 Night Lite""},{""asin"":""B0987TBC29"",""name"":""11 Black/Black/Black""},{""asin"":""B09NQFYLFS"",""name"":""8.5 White/Blck/Vizi""},{""asin"":""B098PJCCM1"",""name"":""13 Alloy/Topaz""},{""asin"":""B0987TXCRP"",""name"":""7.5 Black/Silver""},{""asin"":""B09NQH46Q6"",""name"":""14 Prospect Quartz""},{""asin"":""B09WPMSF97"",""name"":""12.5 Cool Mint/Zest""},{""asin"":""B09NQG5JB3"",""name"":""12 White/Sand""},{""asin"":""B09NQJ5VF6"",""name"":""11.5 Prospect Quartz""},{""asin"":""B098PJHPG6"",""name"":""8 Alloy/Topaz""},{""asin"":""B09NQHGZQC"",""name"":""10.5 White/Sand""},{""asin"":""B0987VF772"",""name"":""15 Black/Silver""},{""asin"":""B0987RM9FS"",""name"":""7 Black/Silver""},{""asin"":""B09NQH877P"",""name"":""12.5 Ocean/Gold""},{""asin"":""B0987T28MM"",""name"":""9.5 Wide Black/Silver""},{""asin"":""B098PHWSWW"",""name"":""8.5 Blue Raz/Black""},{""asin"":""B09NQGVRPY"",""name"":""14 Night Lite""},{""asin"":""B0987TFT8V"",""name"":""10 Black/Black/Black""},{""asin"":""B096BQ8HR4"",""name"":""9.5 Charcoal/Shade""},{""asin"":""B09SMTVJWF"",""name"":""11 White/Black/Vizi""},{""asin"":""B09NQH8FV2"",""name"":""11.5 White/Blck/Vizi""},{""asin"":""B09NQHSXXP"",""name"":""11 Ocean/Gold""},{""asin"":""B09NQHYCLZ"",""name"":""11 White/Sand""},{""asin"":""B0987RKV5T"",""name"":""12 Wide Black/Silver""},{""asin"":""B0987VKH95"",""name"":""10.5 Black/Black/Black""},{""asin"":""B09NQH9DNW"",""name"":""9 Mist/Black""},{""asin"":""B098PG5B87"",""name"":""14 Vizigld/Vizired""},{""asin"":""B098PHZRMC"",""name"":""12.5 Vizigld/Vizired""},{""asin"":""B09SMXS9PD"",""name"":""8 White/Black/Vizi""},{""asin"":""B09NQJ294C"",""name"":""14 White/Blck/Vizi""},{""asin"":""B09WP9KFVT"",""name"":""9.5 Cool Mint/Zest""},{""asin"":""B09WNN1DNS"",""name"":""14 Cool Mint/Zest""},{""asin"":""B0987VSFR9"",""name"":""8 Wide Black/Silver""},{""asin"":""B09NQJ8CVH"",""name"":""8 Prospect Quartz""},{""asin"":""B098PHPGTG"",""name"":""9 Blue Raz/Black""},{""asin"":""B09NQJ8KF3"",""name"":""7 Prospect Quartz""},{""asin"":""B09WPVB4QZ"",""name"":""13 Cool Mint/Zest""},{""asin"":""B098PHVYVD"",""name"":""8.5 Alloy/Topaz""},{""asin"":""B09NQH5YPW"",""name"":""8.5 Ocean/Gold""},{""asin"":""B098PK2KVG"",""name"":""13 Vizigld/Vizired""},{""asin"":""B09NQH5YQ5"",""name"":""8 Night Lite""},{""asin"":""B09WNMNF8L"",""name"":""11.5 Composite""},{""asin"":""B098PG88YG"",""name"":""8.5 Vizigld/Vizired""},{""asin"":""B09SN75DV3"",""name"":""11.5 White/Black/Vizi""},{""asin"":""B09NQGYDHL"",""name"":""8.5 Mist/Black""},{""asin"":""B09NQHHF3Y"",""name"":""7 Night Lite""},{""asin"":""B096BQGMPZ"",""name"":""14 Charcoal/Shade""},{""asin"":""B098PHF27Z"",""name"":""14 Blue Raz/Black""},{""asin"":""B0987SWWFT"",""name"":""8.5 Black/Silver""},{""asin"":""B0987V1WBN"",""name"":""9 Wide Black/Silver""},{""asin"":""B0987TSVSP"",""name"":""12 Black/Silver""},{""asin"":""B09NQGP1NX"",""name"":""9.5 White/Blck/Vizi""},{""asin"":""B098PKCLW6"",""name"":""7.5 Alloy/Topaz""},{""asin"":""B09NQH64F6"",""name"":""13 White/Blck/Vizi""},{""asin"":""B0987TCPH3"",""name"":""10 Wide Black/Silver""},{""asin"":""B09NQHY79H"",""name"":""9 White/Sand""},{""asin"":""B09SMTQ237"",""name"":""13 White/Black/Vizi""},{""asin"":""B098PKVNBV"",""name"":""11 Blue Raz/Black""},{""asin"":""B09NQH95DK"",""name"":""13 White/Sand""},{""asin"":""B09NQJ7G6G"",""name"":""10 Night Lite""},{""asin"":""B09NQJFNGN"",""name"":""14 Ocean/Gold""},{""asin"":""B09NQJ7PGS"",""name"":""7 White/Blck/Vizi""},{""asin"":""B096BQ9GZF"",""name"":""11.5 Charcoal/Shade""},{""asin"":""B09NQK7R98"",""name"":""9.5 Prospect Quartz""},{""asin"":""B09NQHGPP1"",""name"":""13 Mist/Black""},{""asin"":""B0987T4KGS"",""name"":""13 Black/Black/Black""},{""asin"":""B09NQJQQM3"",""name"":""7.5 White/Blck/Vizi""},{""asin"":""B09WQ4PX3X"",""name"":""8.5 Composite""},{""asin"":""B09NQJQQM1"",""name"":""12.5 Night Lite""},{""asin"":""B0987TJRCS"",""name"":""10.5 Black/Silver""},{""asin"":""B09WPYNG9B"",""name"":""10 Composite""},{""asin"":""B096BLK7F2"",""name"":""13 Charcoal/Shade""},{""asin"":""B09NQHRGMH"",""name"":""7 Ocean/Gold""},{""asin"":""B098PJ6BM4"",""name"":""12.5 Blue Raz/Black""},{""asin"":""B09WPN4MKN"",""name"":""13 Composite""},{""asin"":""B098PGJC84"",""name"":""9.5 Alloy/Topaz""},{""asin"":""B098PJHXRF"",""name"":""10 Blue Raz/Black""},{""asin"":""B098PGM6V2"",""name"":""9 Alloy/Topaz""},{""asin"":""B09NQHXQP6"",""name"":""14 Citron/Black""},{""asin"":""B098PK5BNX"",""name"":""10.5 Campfire Story""},{""asin"":""B09NQJV74V"",""name"":""8.5 Prospect Quartz""},{""asin"":""B09WPQ57L3"",""name"":""12.5 Composite""},{""asin"":""B098PGHVQ5"",""name"":""8.5 Campfire Story""},{""asin"":""B098PJ28CL"",""name"":""10 Alloy/Topaz""},{""asin"":""B0987TTJ58"",""name"":""15 Wide Black/Silver""},{""asin"":""B09NQJB18L"",""name"":""11 Night Lite""},{""asin"":""B096BPRTG9"",""name"":""12.5 Charcoal/Shade""},{""asin"":""B09WPVN8QZ"",""name"":""12 Composite""},{""asin"":""B0987R86KX"",""name"":""11 Black/Silver""},{""asin"":""B098PGR751"",""name"":""12 Alloy/Topaz""},{""asin"":""B09NQJCKXX"",""name"":""14 White/Sand""},{""asin"":""B098PFT4VP"",""name"":""8 Campfire Story""},{""asin"":""B09NQJVPWV"",""name"":""12.5 White/Sand""},{""asin"":""B09NQHW1S2"",""name"":""9 Ocean/Gold""},{""asin"":""B09NQGWMDC"",""name"":""8.5 Night Lite""},{""asin"":""B09WPT2M9F"",""name"":""9 Cool Mint/Zest""},{""asin"":""B098PKL9Z7"",""name"":""7.5 Blue Raz/Black""},{""asin"":""B09SMQS9PT"",""name"":""10 White/Black/Vizi""},{""asin"":""B098PG2FBC"",""name"":""9.5 Blue Raz/Black""},{""asin"":""B098PGP337"",""name"":""15 Alloy/Topaz""},{""asin"":""B09NQHGFKQ"",""name"":""8.5 White/Sand""},{""asin"":""B09NQHFHS6"",""name"":""13 Prospect Quartz""},{""asin"":""B0987SW8VG"",""name"":""8.5 Wide Black/Silver""},{""asin"":""B09NQHR3CN"",""name"":""12.5 Citron/Black""},{""asin"":""B0987RT41W"",""name"":""9.5 Black/Silver""},{""asin"":""B0987TJF9Z"",""name"":""9 Black/Black/Black""},{""asin"":""B09NQHWVZJ"",""name"":""15 Ocean/Gold""},{""asin"":""B096BMP8JX"",""name"":""8 Charcoal/Shade""},{""asin"":""B0987T76TL"",""name"":""7 Wide Black/Silver""},{""asin"":""B09NQHFZ4M"",""name"":""10.5 Night Lite""},{""asin"":""B096C49K9C"",""name"":""10.5 Charcoal/Shade""},{""asin"":""B09NQJ3SFV"",""name"":""11 Prospect Quartz""},{""asin"":""B098PH9988"",""name"":""12.5 Campfire Story""},{""asin"":""B098PKDJCL"",""name"":""12.5 Alloy/Topaz""}]","[""FREE delivery Saturday, August 12"",""Or fastest delivery Wednesday, August 9. Order within 1 hr 49 mins""]","null","null","null","","","","","","","","","","","null","","null","null","null",""
"2023-08-09 00:00:00.000","Kishigo Premium Black Series Heavy Duty Unisex Reflective Safety Vest 1514, ANSI Type R / Class 2 Compliant, 6 Pockets - Pencil & Radio Pockets, Reflective Silver Lining & Black Trim (Orange, XL)","Ama███.co███","Kishigo","The Kishigo Premium Black Series Heavy Duty Vest is ideal for those in the Transport Industry. The 2"" wide high performance reflective material is contrasted with 3"" of color for increased invisibility, with a clean and strong black trim. Made from 100% Ultra-Cool polyester mesh, this vest is designed for all day comfort and can easily be layered over clothes with a full front length zipper. This vest features two lower outside cargo pockets with adjustable flaps and grommets, a right chest 2-tier pencil pocket, left chest heavy duty gusseted radio/utility pocket with reflective piping and two inside patch pockets. For 50 years, Kishigo has made it our mission to design and manufacture high visibility clothing using the Our pledge to your safety is reflected in the uncompromising commitment to quality, innovation and comfort in every thread, in every seam, in everything we make and do. And we're proud to say the men and women we've been outfitting in municipalities, cities, states and private industries have experience the Kishigo difference and loved it. This isn't just our profession- it's our passion. highest quality materials to craft apparel that is comfortable and built to last. We pride ourselves on our attention to detail and dedication to raising the bar not just for ourselves, but for the industry because nothing matters more than your safety! Whether working in transportation, roadwork, construction, or warehousing, we offer a wide variety of Reflective Safety Vests that are ANSI Type R / Class 2 Compliant, ensuring you always in sight and in compliance in your work zone.","null","""28.5""","USD","In Stock",916,"[""Tools & Home Improvement"",""Safety & Security"",""Personal Protective Equipment"",""Protective Workwear"",""Safety Apparel"",""Vests""]","B0074TRKFI","Amazon.com",8,80933,0,"https://www.amazon.com/",6,"https://www.amazon.com/ML-Kishigo-Ultra-Cool-Polyester-Orange/dp/B00LTQMP52",1,"https://m.media-amazon.com/images/I/41PUenVYhML._SY445_SX342_QL70_FMwebp_.jpg","",4.6,"28 x 50 x 1 inches; 12.48 Ounces","ATVPDKIKX0DER","September 18, 2012","","1514 XL","Kishigo","Unisex",true,"",false,"Nice vest and comfort and great colors","[{""asin"":""B0074U6HDS"",""name"":""Orange 5X-Large""},{""asin"":""B0074TTR2C"",""name"":""Orange XX-Large""},{""asin"":""B0074TRKFI"",""name"":""Orange X-Large""},{""asin"":""B0074TPS9S"",""name"":""Orange Large""},{""asin"":""B0074U2L7Y"",""name"":""Orange 4X-Large""},{""asin"":""B0074TYV96"",""name"":""Orange 3X-Large""},{""asin"":""B0074T5VFE"",""name"":""Orange Medium""}]","[""FREE delivery Tuesday, August 15"",""Or fastest delivery Friday, August 11. Order within 8 hrs 3 mins""]","null","null","null","","","","","","","","","","","null","","null","null","null",""
